Provider,total_claims,total_billed,avg_billed,max_billed,avg_claim_duration,avg_hospital_stay,avg_deductible,avg_patient_age,inpatient_claims,outpatient_claims,unique_patients,unique_physicians,patient_death_rate,FraudLabel,inpatient_ratio,claims_per_patient,billed_per_patient,PotentialFraud,FraudProbability
PRV53945,49,15300,312.2448979591837,3300,1.6938775510204083,0.0,3.2653061224489797,74.9795918367347,0,49,47,25,0.0,0,0.0,1.0425531914893618,325.531914893617,No,0.0019
PRV53946,21,10070,479.5238095238095,2500,0.14285714285714285,0.0,4.761904761904762,75.0952380952381,0,21,21,13,0.0,0,0.0,1.0,479.5238095238095,No,0.0123
PRV53947,8,430,53.75,100,2.0,0.0,0.0,72.625,0,8,8,7,0.0,0,0.0,1.0,53.75,No,0.001
PRV53949,5,710,142.0,300,1.8,0.0,6.0,69.8,0,5,5,5,0.0,0,0.0,1.0,142.0,No,0.0017
PRV53950,298,82130,275.6040268456376,3600,2.0671140939597317,0.0,2.651006711409396,71.85570469798658,0,298,235,16,0.013422818791946308,0,0.0,1.2680851063829788,349.48936170212767,No,0.0233
PRV53951,54,223620,4141.111111111111,63000,2.0555555555555554,1.6851851851851851,436.22222222222223,74.72222222222223,22,32,49,34,0.0,1,0.4074074074074074,1.1020408163265305,4563.673469387755,Yes,0.2704
PRV53952,15,4580,305.3333333333333,1700,1.0,0.0,0.0,65.6,0,15,13,9,0.0,0,0.0,1.1538461538461537,352.3076923076923,No,0.0022
PRV53956,526,157610,299.638783269962,6800,1.7395437262357414,0.0,3.2129277566539924,72.45437262357414,0,526,454,10,0.0076045627376425855,0,0.0,1.158590308370044,347.15859030837004,No,0.0432
PRV53957,15,6640,442.6666666666667,3000,1.6,0.0,0.0,74.4,0,15,14,8,0.0,0,0.0,1.0714285714285714,474.2857142857143,No,0.0007
PRV53958,713,475260,666.5638148667601,21000,1.7994389901823282,0.14866760168302945,35.21178120617111,70.5610098176718,23,690,340,14,0.005610098176718092,0,0.03225806451612903,2.097058823529412,1397.8235294117646,No,0.4939
PRV53959,214,896830,4190.794392523365,67000,3.2009345794392523,2.2336448598130842,369.86915887850466,71.1588785046729,76,138,202,105,0.004672897196261682,1,0.35514018691588783,1.0594059405940595,4439.752475247525,Yes,0.8915
PRV53960,420,127360,303.23809523809524,3300,1.7976190476190477,0.0,2.4523809523809526,73.22857142857143,0,420,115,22,0.016666666666666666,0,0.0,3.652173913043478,1107.4782608695652,No,0.2241
PRV53961,129,811460,6290.387596899225,57000,4.209302325581396,3.7209302325581395,797.4263565891473,74.1937984496124,97,32,124,23,0.007751937984496124,1,0.751937984496124,1.0403225806451613,6544.032258064516,Yes,0.9092
PRV53963,39,70660,1811.7948717948718,47000,2.1025641025641026,0.3333333333333333,110.05128205128206,74.25641025641026,4,35,37,33,0.0,0,0.10256410256410256,1.054054054054054,1909.7297297297298,No,0.0267
PRV53964,146,40830,279.6575342465753,3300,1.452054794520548,0.0,1.5068493150684932,64.82876712328768,0,146,81,14,0.02054794520547945,0,0.0,1.8024691358024691,504.0740740740741,No,0.011
PRV53965,110,32070,291.54545454545456,3300,1.3909090909090909,0.0,1.5454545454545454,71.9090909090909,0,110,33,13,0.0,0,0.0,3.3333333333333335,971.8181818181819,No,0.0101
PRV53966,2,500,250.0,300,0.0,0.0,0.0,65.5,0,2,2,2,0.0,0,0.0,1.0,250.0,No,0.0011
PRV53967,2,100,50.0,80,0.0,0.0,0.0,79.0,0,2,2,1,0.0,0,0.0,1.0,50.0,No,0.0017
PRV53968,32,6600,206.25,2200,2.0,0.0,4.6875,71.8125,0,32,30,8,0.0,0,0.0,1.0666666666666667,220.0,No,0.0032
PRV53969,118,35990,305.0,3300,1.194915254237288,0.0,2.457627118644068,71.61864406779661,0,118,72,16,0.00847457627118644,0,0.0,1.6388888888888888,499.8611111111111,No,0.009
PRV53970,4,65200,16300.0,32000,3.0,2.75,801.0,79.25,3,1,4,2,0.0,0,0.75,1.0,16300.0,No,0.0222
PRV53971,102,22210,217.7450980392157,2200,0.6666666666666666,0.0,8.03921568627451,73.79411764705883,0,102,55,4,0.00980392156862745,0,0.0,1.8545454545454545,403.8181818181818,No,0.0031
PRV53972,74,51920,701.6216216216217,14000,1.8918918918918919,0.3108108108108108,88.89189189189189,70.36486486486487,6,68,61,19,0.013513513513513514,0,0.08108108108108109,1.2131147540983607,851.1475409836065,No,0.031
PRV53973,170,45130,265.47058823529414,3300,1.723529411764706,0.0,2.2941176470588234,72.62352941176471,0,170,84,13,0.041176470588235294,0,0.0,2.0238095238095237,537.2619047619048,No,0.0082
PRV53974,67,12950,193.28358208955223,2500,1.2388059701492538,0.0,0.8955223880597015,70.5223880597015,0,67,59,13,0.0,0,0.0,1.1355932203389831,219.4915254237288,No,0.0013
PRV53975,70,11390,162.71428571428572,1900,0.5857142857142857,0.0,6.0,74.04285714285714,0,70,42,10,0.0,0,0.0,1.6666666666666667,271.1904761904762,No,0.0065
PRV53977,65,22120,340.3076923076923,4030,1.9230769230769231,0.0,0.0,72.15384615384616,0,65,40,2,0.0,0,0.0,1.625,553.0,No,0.0012
PRV53978,1,100,100.0,100,0.0,0.0,0.0,85.0,0,1,1,1,0.0,0,0.0,1.0,100.0,No,0.0043
PRV53979,77,26170,339.87012987012986,3300,1.0129870129870129,0.0,2.4675324675324677,70.55844155844156,0,77,38,16,0.0,0,0.0,2.026315789473684,688.6842105263158,No,0.0063
PRV53980,22,3730,169.54545454545453,1000,1.6363636363636365,0.0,0.0,72.36363636363636,0,22,15,10,0.0,0,0.0,1.4666666666666666,248.66666666666666,No,0.0019
PRV53981,22,4810,218.63636363636363,2500,0.045454545454545456,0.0,0.0,73.36363636363636,0,22,22,13,0.045454545454545456,0,0.0,1.0,218.63636363636363,No,0.0025
PRV53982,9,980,108.88888888888889,300,1.2222222222222223,0.0,0.0,66.88888888888889,0,9,9,5,0.0,0,0.0,1.0,108.88888888888889,No,0.0007
PRV53983,24,6400,266.6666666666667,3300,0.08333333333333333,0.0,0.8333333333333334,69.29166666666667,0,24,23,8,0.0,0,0.0,1.0434782608695652,278.2608695652174,No,0.003
PRV53985,197,163330,829.0862944162436,31000,2.0964467005076144,0.3299492385786802,46.263959390862944,71.39086294416244,8,189,62,8,0.01015228426395939,1,0.04060913705583756,3.1774193548387095,2634.3548387096776,Yes,0.7471
PRV53986,45,90060,2001.3333333333333,20000,3.3777777777777778,1.7333333333333334,264.1777777777778,74.86666666666666,11,34,42,14,0.0,0,0.24444444444444444,1.0714285714285714,2144.285714285714,No,0.074
PRV53988,32,6360,198.75,800,0.65625,0.0,0.0,78.75,0,32,25,20,0.0,0,0.0,1.28,254.4,No,0.0039
PRV53989,27,22130,819.6296296296297,13000,1.8148148148148149,0.5925925925925926,42.51851851851852,77.03703703703704,1,26,22,14,0.0,0,0.037037037037037035,1.2272727272727273,1005.9090909090909,No,0.0029
PRV53990,99,63350,639.89898989899,12000,1.4646464646464648,0.5050505050505051,55.95959595959596,74.34343434343434,5,94,56,24,0.010101010101010102,0,0.050505050505050504,1.7678571428571428,1131.25,No,0.022
PRV53991,62,14050,226.61290322580646,2400,0.9838709677419355,0.0,2.5806451612903225,72.19354838709677,0,62,57,12,0.016129032258064516,0,0.0,1.087719298245614,246.49122807017545,No,0.0038
PRV53992,244,87620,359.0983606557377,3300,1.6475409836065573,0.0,1.9672131147540983,76.63524590163935,0,244,101,3,0.01639344262295082,0,0.0,2.4158415841584158,867.5247524752475,No,0.0651
PRV53993,201,53770,267.5124378109453,3000,1.7313432835820894,0.0,2.7860696517412937,71.72139303482587,0,201,107,17,0.0,0,0.0,1.8785046728971964,502.5233644859813,No,0.0088
PRV53994,174,46000,264.367816091954,3300,1.0747126436781609,0.0,2.586206896551724,77.72988505747126,0,174,62,2,0.0,0,0.0,2.806451612903226,741.9354838709677,No,0.0186
PRV53995,3,440,146.66666666666666,300,0.3333333333333333,0.0,0.0,75.66666666666667,0,3,3,3,0.0,0,0.0,1.0,146.66666666666666,No,0.0018
PRV53996,5,11390,2278.0,11000,2.0,2.0,427.2,73.4,2,3,5,4,0.0,0,0.4,1.0,2278.0,No,0.0015
PRV53997,172,70230,408.3139534883721,3300,2.308139534883721,0.0,1.802325581395349,72.45348837209302,0,172,95,2,0.0,0,0.0,1.8105263157894738,739.2631578947369,No,0.0117
PRV53999,1,60,60.0,60,0.0,0.0,0.0,65.0,0,1,1,1,0.0,0,0.0,1.0,60.0,No,0.0011
PRV54000,206,42220,204.95145631067962,3300,0.8058252427184466,0.0,3.1553398058252426,75.75728155339806,0,206,95,5,0.0048543689320388345,0,0.0,2.168421052631579,444.42105263157896,No,0.0355
PRV54001,8,61000,7625.0,28000,4.875,4.875,1068.0,68.0,8,0,8,2,0.0,0,1.0,1.0,7625.0,No,0.016
PRV54002,11,2060,187.27272727272728,800,1.8181818181818181,0.0,0.0,73.27272727272727,0,11,11,3,0.0,0,0.0,1.0,187.27272727272728,No,0.0005
PRV54004,8,1090,136.25,400,0.875,0.0,0.0,75.625,0,8,8,1,0.0,0,0.0,1.0,136.25,No,0.0008
PRV54005,8,1800,225.0,800,2.5,0.0,2.5,73.875,0,8,8,2,0.0,0,0.0,1.0,225.0,No,0.0012
PRV54006,1,90,90.0,90,0.0,0.0,0.0,79.0,0,1,1,1,0.0,0,0.0,1.0,90.0,No,0.0021
PRV54007,5,1400,280.0,1100,2.8,0.0,8.0,77.8,0,5,5,2,0.0,0,0.0,1.0,280.0,No,0.0016
PRV54008,50,12860,257.2,2700,1.68,0.0,5.2,73.98,0,50,41,2,0.0,0,0.0,1.2195121951219512,313.6585365853659,No,0.0023
PRV54009,1,40,40.0,40,0.0,0.0,0.0,69.0,0,1,1,1,0.0,0,0.0,1.0,40.0,No,0.0016
PRV54011,2,70,35.0,40,0.0,0.0,0.0,69.0,0,2,2,2,0.0,0,0.0,1.0,35.0,No,0.0018
PRV54012,8,3800,475.0,2600,0.0,0.0,0.0,65.25,0,8,8,2,0.0,0,0.0,1.0,475.0,No,0.0031
PRV54013,1,100,100.0,100,0.0,0.0,0.0,70.0,0,1,1,1,0.0,0,0.0,1.0,100.0,No,0.0018
PRV54014,2,410,205.0,400,0.0,0.0,0.0,88.0,0,2,2,2,0.0,0,0.0,1.0,205.0,No,0.0177
PRV54016,4,640,160.0,500,1.75,0.0,20.0,76.75,0,4,4,2,0.0,0,0.0,1.0,160.0,No,0.0015
PRV54017,13,2610,200.76923076923077,1800,0.5384615384615384,0.0,0.0,67.0,0,13,13,2,0.0,0,0.0,1.0,200.76923076923077,No,0.0014
PRV54019,4,900,225.0,500,0.0,0.0,0.0,70.75,0,4,4,2,0.0,0,0.0,1.0,225.0,No,0.0011
PRV54020,7,2050,292.85714285714283,800,5.285714285714286,0.0,5.714285714285714,67.28571428571429,0,7,6,1,0.0,0,0.0,1.1666666666666667,341.6666666666667,No,0.0025
PRV54021,20,1980,99.0,700,0.0,0.0,9.5,75.8,0,20,19,2,0.05,0,0.0,1.0526315789473684,104.21052631578948,No,0.0229
PRV54023,18,2060,114.44444444444444,500,0.0,0.0,0.0,76.94444444444444,0,18,14,1,0.0,0,0.0,1.2857142857142858,147.14285714285714,No,0.0026
PRV54024,38,17870,470.2631578947368,3300,3.4473684210526314,0.0,1.0526315789473684,69.28947368421052,0,38,32,2,0.05263157894736842,0,0.0,1.1875,558.4375,No,0.0088
PRV54025,20,8980,449.0,3300,2.0,0.0,5.0,68.85,0,20,18,1,0.0,0,0.0,1.1111111111111112,498.8888888888889,No,0.0031
PRV54026,3,2420,806.6666666666666,2200,0.0,0.0,16.666666666666668,74.66666666666667,0,3,3,2,0.0,0,0.0,1.0,806.6666666666666,No,0.002
PRV54027,14,1390,99.28571428571429,600,1.0,0.0,0.0,73.71428571428571,0,14,8,3,0.0,0,0.0,1.75,173.75,No,0.0023
PRV54028,6,720,120.0,400,0.0,0.0,0.0,68.0,0,6,6,3,0.0,0,0.0,1.0,120.0,No,0.0009
PRV54029,2,320,160.0,300,0.0,0.0,0.0,74.5,0,2,2,1,0.0,0,0.0,1.0,160.0,No,0.0011
PRV54030,14,2820,201.42857142857142,1900,2.0,0.0,0.0,68.5,0,14,14,2,0.0,0,0.0,1.0,201.42857142857142,No,0.0011
PRV54031,5,2270,454.0,1800,0.2,0.0,20.0,72.4,0,5,5,2,0.0,0,0.0,1.0,454.0,No,0.002
PRV54033,1,30,30.0,30,0.0,0.0,0.0,54.0,0,1,1,1,0.0,0,0.0,1.0,30.0,No,0.0011
PRV54034,1,70,70.0,70,0.0,0.0,100.0,80.0,0,1,1,1,0.0,0,0.0,1.0,70.0,No,0.0045
PRV54036,100,25890,258.9,3300,1.06,0.0,3.4,71.21,0,100,97,4,0.01,0,0.0,1.0309278350515463,266.9072164948454,No,0.0017
PRV54037,17,10510,618.2352941176471,3300,1.5294117647058822,0.0,0.0,67.76470588235294,0,17,16,3,0.0,0,0.0,1.0625,656.875,No,0.0019
PRV54038,19,5840,307.36842105263156,1900,2.4210526315789473,0.0,4.2105263157894735,80.05263157894737,0,19,15,2,0.0,0,0.0,1.2666666666666666,389.3333333333333,No,0.0022
PRV54039,28,4770,170.35714285714286,900,0.14285714285714285,0.0,1.7857142857142858,75.28571428571429,0,28,18,1,0.03571428571428571,0,0.0,1.5555555555555556,265.0,No,0.0309
PRV54040,2,250,125.0,200,0.0,0.0,0.0,65.5,0,2,2,1,0.0,0,0.0,1.0,125.0,No,0.0012
PRV54041,65,35330,543.5384615384615,14100,2.4153846153846152,0.0,3.076923076923077,76.72307692307692,0,65,32,4,0.0,0,0.0,2.03125,1104.0625,No,0.0199
PRV54043,3,5540,1846.6666666666667,3300,12.666666666666666,0.0,0.0,69.33333333333333,0,3,3,1,0.0,0,0.0,1.0,1846.6666666666667,No,0.0015
PRV54044,6,820,136.66666666666666,400,0.0,0.0,0.0,72.83333333333333,0,6,6,6,0.0,0,0.0,1.0,136.66666666666666,No,0.0006
PRV54045,3,240,80.0,90,6.333333333333333,0.0,0.0,61.333333333333336,0,3,2,1,0.0,0,0.0,1.5,120.0,No,0.004
PRV54046,1,0,0.0,0,20.0,0.0,0.0,77.0,0,1,1,1,0.0,0,0.0,1.0,0.0,No,0.001
PRV54048,4,830,207.5,700,0.0,0.0,0.0,74.0,0,4,4,1,0.0,0,0.0,1.0,207.5,No,0.0014
PRV54049,132,34600,262.1212121212121,3300,1.1818181818181819,0.0,2.5,69.97727272727273,0,132,37,5,0.030303030303030304,0,0.0,3.5675675675675675,935.1351351351351,No,0.0252
PRV54050,1,500,500.0,500,2.0,0.0,0.0,84.0,0,1,1,1,0.0,0,0.0,1.0,500.0,No,0.0028
PRV54051,5,38000,7600.0,13000,4.2,4.2,1068.0,75.8,5,0,5,1,0.0,0,1.0,1.0,7600.0,No,0.0029
PRV54052,6,75000,12500.0,27000,8.333333333333334,8.333333333333334,1068.0,76.16666666666667,6,0,6,1,0.0,0,1.0,1.0,12500.0,No,0.0233
PRV54053,1,10,10.0,10,0.0,0.0,0.0,84.0,0,1,1,1,0.0,0,0.0,1.0,10.0,No,0.0037
PRV54054,1,5000,5000.0,5000,5.0,5.0,1068.0,83.0,1,0,1,1,0.0,0,1.0,1.0,5000.0,No,0.0019
PRV54055,25,214000,8560.0,35000,3.6,3.6,1025.28,74.32,25,0,25,4,0.0,0,1.0,1.0,8560.0,No,0.051
PRV54056,21,197000,9380.952380952382,30000,5.142857142857143,5.142857142857143,966.2857142857143,69.14285714285714,21,0,15,3,0.047619047619047616,1,1.0,1.4,13133.333333333334,Yes,0.7259
PRV54057,1,0,0.0,0,0.0,0.0,0.0,72.0,0,1,1,1,0.0,0,0.0,1.0,0.0,No,0.0009
PRV54058,35,284000,8114.285714285715,28000,6.571428571428571,6.571428571428571,1068.0,67.2,35,0,34,2,0.0,0,1.0,1.0294117647058822,8352.941176470587,No,0.1938
PRV54059,18,172000,9555.555555555555,45000,5.5,5.5,1068.0,69.27777777777777,18,0,18,4,0.0,0,1.0,1.0,9555.555555555555,No,0.1588
PRV54060,16,164000,10250.0,21000,5.875,5.875,1068.0,69.75,16,0,16,1,0.0,0,1.0,1.0,10250.0,No,0.106
PRV54061,11,30470,2770.0,15000,4.545454545454546,4.545454545454546,389.27272727272725,68.9090909090909,4,7,10,8,0.0,0,0.36363636363636365,1.1,3047.0,No,0.0332
PRV54062,11,17730,1611.8181818181818,11000,2.0,0.8181818181818182,198.72727272727272,77.72727272727273,2,9,10,7,0.0,0,0.18181818181818182,1.1,1773.0,No,0.0027
PRV54063,17,8620,507.05882352941177,3300,1.1176470588235294,0.17647058823529413,65.76470588235294,72.41176470588235,1,16,13,12,0.0,0,0.058823529411764705,1.3076923076923077,663.0769230769231,No,0.0035
PRV54064,122,222200,1821.311475409836,34000,3.377049180327869,0.7950819672131147,146.70491803278688,76.01639344262296,16,106,72,15,0.0,0,0.13114754098360656,1.6944444444444444,3086.1111111111113,No,0.2034
PRV54065,94,256620,2730.0,23000,3.25531914893617,1.797872340425532,273.8510638297872,70.95744680851064,24,70,71,19,0.0,1,0.2553191489361702,1.323943661971831,3614.3661971830984,Yes,0.702
PRV54066,148,41710,281.8243243243243,3300,1.777027027027027,0.0,4.864864864864865,72.89189189189189,0,148,110,9,0.0,0,0.0,1.3454545454545455,379.1818181818182,No,0.0049
PRV54068,7,570,81.42857142857143,300,0.0,0.0,0.0,72.0,0,7,7,7,0.0,0,0.0,1.0,81.42857142857143,No,0.0008
PRV54070,1467,393990,268.56850715746424,3300,1.3340149965916837,0.0,2.576687116564417,73.44171779141104,0,1467,1177,256,0.0027266530334014998,1,0.0,1.2463891248937977,334.7408666100255,Yes,0.9442
PRV54071,436,229020,525.2752293577981,20000,2.415137614678899,0.13990825688073394,21.75229357798165,73.16055045871559,8,428,325,24,0.0022935779816513763,0,0.01834862385321101,1.3415384615384616,704.6769230769231,No,0.134
PRV54072,30,105640,3521.3333333333335,34000,2.9,0.9,213.6,68.43333333333334,6,24,26,15,0.03333333333333333,0,0.2,1.1538461538461537,4063.076923076923,No,0.0474
PRV54073,44,116390,2645.2272727272725,34000,1.5227272727272727,0.6363636363636364,173.0909090909091,72.8409090909091,7,37,28,18,0.0,0,0.1590909090909091,1.5714285714285714,4156.785714285715,No,0.0322
PRV54074,113,342890,3034.424778761062,58000,2.3185840707964602,1.1592920353982301,210.76106194690266,73.61946902654867,23,90,109,77,0.0,1,0.20353982300884957,1.036697247706422,3145.7798165137615,Yes,0.4985
PRV54075,1519,697520,459.1968400263331,60000,1.532587228439763,0.11981566820276497,24.863726135615536,73.69256089532587,32,1487,910,38,0.005924950625411455,1,0.02106649111257406,1.6692307692307693,766.5054945054945,Yes,0.9569
PRV54076,52,91970,1768.6538461538462,23000,1.8653846153846154,0.7115384615384616,187.53846153846155,72.9423076923077,9,43,50,26,0.0,0,0.17307692307692307,1.04,1839.4,No,0.0457
PRV54077,76,537320,7070.0,50000,5.578947368421052,4.2631578947368425,702.6315789473684,72.32894736842105,52,24,70,19,0.0,1,0.6842105263157895,1.0857142857142856,7676.0,Yes,0.7156
PRV54078,119,214380,1801.5126050420167,42000,3.0504201680672267,1.4369747899159664,174.9747899159664,69.84873949579831,20,99,109,73,0.0,0,0.16806722689075632,1.091743119266055,1966.788990825688,No,0.3156
PRV54080,573,176370,307.80104712041884,11040,1.5340314136125655,0.0,2.181500872600349,73.36823734729494,0,573,261,5,0.0,0,0.0,2.1954022988505746,675.7471264367816,No,0.1174
PRV54081,14,135200,9657.142857142857,29000,3.9285714285714284,3.9285714285714284,839.1428571428571,73.92857142857143,11,3,13,9,0.07142857142857142,0,0.7857142857142857,1.0769230769230769,10400.0,No,0.081
PRV54082,11,35450,3222.7272727272725,10000,2.6363636363636362,2.6363636363636362,485.45454545454544,76.0909090909091,5,6,11,11,0.0,0,0.45454545454545453,1.0,3222.7272727272725,No,0.0046
PRV54083,279,133780,479.4982078853047,28000,1.6129032258064515,0.21863799283154123,33.562724014336915,74.08243727598567,8,271,173,12,0.0,0,0.02867383512544803,1.6127167630057804,773.2947976878613,No,0.0299
PRV54084,49,82310,1679.795918367347,23000,1.7755102040816326,0.6326530612244898,176.81632653061226,70.6734693877551,8,41,43,43,0.0,0,0.16326530612244897,1.1395348837209303,1914.1860465116279,No,0.0315
PRV54085,234,602110,2573.119658119658,28000,2.3290598290598292,1.2905982905982907,267.1111111111111,72.22222222222223,58,176,197,146,0.0,0,0.24786324786324787,1.1878172588832487,3056.395939086294,No,0.2004
PRV54086,66,12550,190.15151515151516,2700,1.4090909090909092,0.0,4.242424242424242,77.0,0,66,60,39,0.015151515151515152,0,0.0,1.1,209.16666666666666,No,0.0036
PRV54089,41,91230,2225.121951219512,32000,2.8048780487804876,0.9024390243902439,189.17073170731706,70.51219512195122,7,34,41,21,0.0,0,0.17073170731707318,1.0,2225.121951219512,No,0.0861
PRV54090,190,320740,1688.1052631578948,27000,2.2473684210526317,0.8947368421052632,183.03157894736842,74.66842105263157,32,158,123,18,0.005263157894736842,0,0.16842105263157894,1.5447154471544715,2607.642276422764,No,0.173
PRV54091,112,22820,203.75,3300,1.4732142857142858,0.0,1.1607142857142858,77.47321428571429,0,112,76,4,0.044642857142857144,0,0.0,1.4736842105263157,300.2631578947368,No,0.0363
PRV54092,481,141550,294.28274428274426,3300,1.3513513513513513,0.0,3.6590436590436592,73.63825363825364,0,481,401,166,0.010395010395010396,0,0.0,1.199501246882793,352.9925187032419,No,0.0163
PRV54093,89,514980,5786.29213483146,57000,3.5842696629213484,2.853932584269663,482.02247191011236,72.97752808988764,41,48,86,66,0.0,1,0.4606741573033708,1.0348837209302326,5988.139534883721,Yes,0.6162
PRV54096,7,920,131.42857142857142,400,0.0,0.0,0.0,65.14285714285714,0,7,7,5,0.0,0,0.0,1.0,131.42857142857142,No,0.0006
PRV54098,256,120400,470.3125,15000,1.25,0.20703125,35.328125,74.9453125,9,247,96,24,0.0234375,1,0.03515625,2.6666666666666665,1254.1666666666667,Yes,0.5068
PRV54099,217,187860,865.7142857142857,41000,1.3410138248847927,0.21658986175115208,71.80645161290323,73.01382488479263,14,203,97,12,0.004608294930875576,0,0.06451612903225806,2.2371134020618557,1936.701030927835,No,0.3162
PRV54101,29,65790,2268.6206896551726,17000,2.5517241379310347,1.4137931034482758,405.1034482758621,74.58620689655173,11,18,28,22,0.0,0,0.3793103448275862,1.0357142857142858,2349.6428571428573,No,0.0126
PRV54102,23,100720,4379.130434782609,46000,2.347826086956522,1.9565217391304348,373.6521739130435,74.21739130434783,9,14,18,13,0.0,0,0.391304347826087,1.2777777777777777,5595.555555555556,No,0.1133
PRV54103,187,104930,561.1229946524064,17000,0.8021390374331551,0.16042780748663102,47.24064171122995,70.6951871657754,8,179,82,4,0.0,1,0.0427807486631016,2.2804878048780486,1279.6341463414635,Yes,0.4544
PRV54106,39,69910,1792.5641025641025,29000,2.3846153846153846,0.6153846153846154,140.51282051282053,70.61538461538461,5,34,37,25,0.0,0,0.1282051282051282,1.054054054054054,1889.4594594594594,No,0.0495
PRV54107,147,44080,299.86394557823127,3300,1.163265306122449,0.0,1.4965986394557824,72.0952380952381,0,147,129,63,0.0,0,0.0,1.1395348837209303,341.70542635658916,No,0.0021
PRV54109,16,4950,309.375,2500,4.125,0.0,1.875,75.5625,0,16,14,2,0.0,0,0.0,1.1428571428571428,353.57142857142856,No,0.0011
PRV54110,7,450,64.28571428571429,200,2.857142857142857,0.0,2.857142857142857,73.14285714285714,0,7,7,6,0.0,0,0.0,1.0,64.28571428571429,No,0.0008
PRV54111,249,590000,2369.4779116465866,57000,1.7429718875502007,1.2048192771084338,233.7429718875502,73.53815261044177,54,195,176,20,0.004016064257028112,1,0.21686746987951808,1.4147727272727273,3352.2727272727275,Yes,0.8775
PRV54112,31,6590,212.58064516129033,2800,1.5483870967741935,0.0,1.2903225806451613,66.74193548387096,0,31,18,11,0.0,0,0.0,1.7222222222222223,366.1111111111111,No,0.0018
