Provider,ClaimType,total_claims,total_billed,avg_billed,avg_claim_duration,avg_hospital_stay,FraudLabel,PotentialFraud
PRV52907,Outpatient,183,53600,292.89617486338796,1.8907103825136613,0.0,0,No
PRV52910,Inpatient,10,149000,14900.0,4.8,4.8,0,No
PRV52910,Outpatient,8,2600,325.0,2.75,0.0,0,No
PRV52911,Outpatient,5,2060,412.0,4.4,0.0,0,No
PRV52912,Inpatient,1,13000,13000.0,4.0,4.0,0,No
PRV52912,Outpatient,15,1640,109.33333333333333,0.13333333333333333,0.0,0,No
PRV52913,Outpatient,35,11600,331.42857142857144,0.4,0.0,0,No
PRV52914,Outpatient,61,17170,281.4754098360656,0.8852459016393442,0.0,0,No
PRV52916,Inpatient,6,64000,10666.666666666666,6.166666666666667,6.166666666666667,0,No
PRV52916,Outpatient,20,9130,456.5,0.7,0.0,0,No
PRV52917,Outpatient,32,8870,277.1875,0.71875,0.0,0,No
PRV52918,Inpatient,13,108700,8361.538461538461,5.6923076923076925,5.6923076923076925,0,No
PRV52918,Outpatient,9,5310,590.0,0.4444444444444444,0.0,0,No
PRV52919,Outpatient,66,14070,213.1818181818182,1.2878787878787878,0.0,0,No
PRV52920,Inpatient,2,13000,6500.0,2.5,2.5,0,No
PRV52920,Outpatient,15,1530,102.0,0.26666666666666666,0.0,0,No
PRV52921,Inpatient,3,13000,4333.333333333333,3.3333333333333335,3.3333333333333335,0,No
PRV52921,Outpatient,43,14450,336.04651162790697,1.744186046511628,0.0,0,No
PRV52922,Inpatient,7,40000,5714.285714285715,3.7142857142857144,3.7142857142857144,0,No
PRV52922,Outpatient,26,9510,365.7692307692308,1.5769230769230769,0.0,0,No
PRV52924,Inpatient,3,36000,12000.0,3.3333333333333335,3.3333333333333335,0,No
PRV52924,Outpatient,10,2730,273.0,0.0,0.0,0,No
PRV52925,Inpatient,4,29000,7250.0,5.0,5.0,0,No
PRV52926,Inpatient,4,51000,12750.0,5.5,5.5,0,No
PRV52926,Outpatient,13,2760,212.30769230769232,2.769230769230769,0.0,0,No
PRV52928,Outpatient,41,9260,225.85365853658536,1.170731707317073,0.0,0,No
PRV52929,Outpatient,35,6770,193.42857142857142,0.7714285714285715,0.0,0,No
PRV52930,Outpatient,127,39290,309.37007874015745,1.3858267716535433,0.0,0,No
PRV52931,Outpatient,14,3010,215.0,0.7857142857142857,0.0,0,No
PRV52932,Outpatient,40,13830,345.75,2.275,0.0,0,No
PRV52933,Inpatient,4,68000,17000.0,7.0,7.0,1,Yes
PRV52933,Outpatient,4,1390,347.5,5.0,0.0,1,Yes
PRV52934,Outpatient,32,8730,272.8125,1.59375,0.0,0,No
PRV52935,Outpatient,280,101800,363.57142857142856,1.7857142857142858,0.0,0,No
PRV52936,Inpatient,4,24000,6000.0,2.75,2.75,0,No
PRV52936,Outpatient,104,20340,195.57692307692307,0.41346153846153844,0.0,0,No
PRV52937,Outpatient,24,6030,251.25,1.4583333333333333,0.0,0,No
PRV52938,Outpatient,3,4270,1423.3333333333333,6.666666666666667,0.0,0,No
PRV52940,Outpatient,9,950,105.55555555555556,4.444444444444445,0.0,0,No
PRV52941,Outpatient,43,13950,324.4186046511628,0.8372093023255814,0.0,0,No
PRV52942,Outpatient,43,10910,253.72093023255815,2.116279069767442,0.0,0,No
PRV52943,Outpatient,35,6760,193.14285714285714,3.5428571428571427,0.0,0,No
PRV52944,Outpatient,4,4120,1030.0,0.0,0.0,0,No
PRV52945,Outpatient,46,6870,149.34782608695653,1.3043478260869565,0.0,0,No
PRV52948,Outpatient,106,25320,238.8679245283019,1.2547169811320755,0.0,0,No
PRV52949,Outpatient,79,27080,342.7848101265823,1.2658227848101267,0.0,0,No
PRV52950,Outpatient,116,33830,291.63793103448273,1.043103448275862,0.0,0,No
PRV52951,Outpatient,20,9980,499.0,2.0,0.0,0,No
PRV52952,Outpatient,1,600,600.0,7.0,0.0,0,No
PRV52953,Outpatient,85,23580,277.4117647058824,1.8588235294117648,0.0,0,No
PRV52954,Outpatient,1,2100,2100.0,0.0,0.0,0,No
PRV52955,Outpatient,73,14160,193.97260273972603,1.273972602739726,0.0,0,No
PRV52956,Outpatient,18,2110,117.22222222222223,0.7222222222222222,0.0,0,No
PRV52957,Outpatient,1,0,0.0,0.0,0.0,0,No
PRV52958,Outpatient,16,2020,126.25,0.0,0.0,0,No
PRV52961,Outpatient,5,320,64.0,0.0,0.0,0,No
PRV52962,Outpatient,14,3520,251.42857142857142,0.5,0.0,0,No
PRV52963,Outpatient,9,850,94.44444444444444,2.2222222222222223,0.0,0,No
PRV52964,Outpatient,91,27140,298.24175824175825,1.120879120879121,0.0,0,No
PRV52966,Outpatient,3,710,236.66666666666666,0.6666666666666666,0.0,0,No
PRV52970,Inpatient,1,4000,4000.0,3.0,3.0,0,No
PRV52971,Inpatient,3,15000,5000.0,4.0,4.0,0,No
PRV52972,Inpatient,17,220000,12941.176470588236,4.647058823529412,4.647058823529412,0,No
PRV52976,Inpatient,4,29000,7250.0,2.75,2.75,0,No
PRV52978,Inpatient,5,59000,11800.0,8.0,8.0,0,No
PRV52979,Inpatient,6,68000,11333.333333333334,3.8333333333333335,3.8333333333333335,0,No
PRV52980,Outpatient,601,142660,237.3710482529118,1.1863560732113145,0.0,0,No
PRV52981,Outpatient,369,85830,232.60162601626016,0.9376693766937669,0.0,0,No
PRV52982,Outpatient,643,216220,336.2674961119751,1.8709175738724728,0.0,1,Yes
PRV52985,Inpatient,121,1361000,11247.933884297521,5.768595041322314,5.768595041322314,1,Yes
PRV52985,Outpatient,1282,359120,280.1248049921997,1.6380655226209049,0.0,1,Yes
PRV52986,Inpatient,9,124000,13777.777777777777,4.444444444444445,4.444444444444445,0,No
PRV52986,Outpatient,27,8490,314.44444444444446,2.2222222222222223,0.0,0,No
PRV52988,Outpatient,312,76070,243.81410256410257,1.1378205128205128,0.0,0,No
PRV52989,Inpatient,70,860000,12285.714285714286,5.742857142857143,5.742857142857143,1,Yes
PRV52989,Outpatient,107,22590,211.1214953271028,1.102803738317757,0.0,1,Yes
PRV52990,Inpatient,22,190000,8636.363636363636,4.045454545454546,4.045454545454546,1,Yes
PRV52990,Outpatient,57,18160,318.5964912280702,1.4035087719298245,0.0,1,Yes
PRV52991,Inpatient,8,87000,10875.0,6.125,6.125,0,No
PRV52991,Outpatient,51,16970,332.7450980392157,0.8235294117647058,0.0,0,No
PRV52993,Outpatient,10,3120,312.0,0.1,0.0,0,No
PRV52996,Outpatient,37,11510,311.0810810810811,0.8108108108108109,0.0,0,No
PRV52998,Inpatient,15,147300,9820.0,5.466666666666667,5.466666666666667,0,No
PRV52998,Outpatient,18,3890,216.11111111111111,1.2777777777777777,0.0,0,No
PRV52999,Inpatient,8,57000,7125.0,8.75,8.75,0,No
PRV52999,Outpatient,48,16210,337.7083333333333,2.0625,0.0,0,No
PRV53000,Outpatient,703,200250,284.850640113798,1.7041251778093884,0.0,0,No
PRV53001,Outpatient,150,45460,303.06666666666666,1.5933333333333333,0.0,0,No
PRV53002,Outpatient,397,116040,292.29219143576825,1.093198992443325,0.0,0,No
PRV53004,Outpatient,18,4310,239.44444444444446,2.2222222222222223,0.0,0,No
PRV53005,Inpatient,16,160200,10012.5,5.375,5.375,1,Yes
PRV53005,Outpatient,34,8660,254.7058823529412,1.3529411764705883,0.0,1,Yes
PRV53007,Inpatient,37,385000,10405.405405405405,4.702702702702703,4.702702702702703,1,Yes
PRV53007,Outpatient,59,15540,263.3898305084746,0.9830508474576272,0.0,1,Yes
PRV53008,Inpatient,39,351000,9000.0,5.564102564102564,5.564102564102564,1,Yes
PRV53008,Outpatient,13,2600,200.0,1.6153846153846154,0.0,1,Yes
PRV53009,Inpatient,5,31000,6200.0,4.8,4.8,0,No
PRV53009,Outpatient,32,4620,144.375,0.53125,0.0,0,No
PRV53013,Outpatient,4,5030,1257.5,5.0,0.0,0,No
PRV53014,Outpatient,8,1180,147.5,2.25,0.0,0,No
PRV53015,Outpatient,8,1120,140.0,1.875,0.0,0,No
PRV53016,Outpatient,31,16900,545.1612903225806,1.032258064516129,0.0,0,No
PRV53017,Outpatient,9,1000,111.11111111111111,0.0,0.0,0,No
PRV53018,Outpatient,41,11260,274.6341463414634,1.170731707317073,0.0,0,No
PRV53019,Outpatient,15,4920,328.0,0.4666666666666667,0.0,0,No
PRV53020,Outpatient,2,4500,2250.0,10.0,0.0,0,No
PRV53021,Inpatient,18,213000,11833.333333333334,6.0,6.0,1,Yes
PRV53021,Outpatient,10,3950,395.0,0.0,0.0,1,Yes
PRV53024,Inpatient,2,10000,5000.0,3.5,3.5,0,No
PRV53024,Outpatient,24,3800,158.33333333333334,1.6666666666666667,0.0,0,No
PRV53025,Outpatient,50,9460,189.2,0.1,0.0,0,No
PRV53026,Outpatient,26,6140,236.15384615384616,1.5384615384615385,0.0,0,No
PRV53027,Outpatient,5,500,100.0,0.0,0.0,0,No
PRV53028,Outpatient,3,300,100.0,0.0,0.0,0,No
PRV53029,Inpatient,4,38000,9500.0,7.0,7.0,0,No
PRV53029,Outpatient,12,2050,170.83333333333334,0.08333333333333333,0.0,0,No
PRV53031,Outpatient,6,1390,231.66666666666666,0.0,0.0,0,No
PRV53032,Inpatient,5,44000,8800.0,6.6,6.6,0,No
PRV53032,Outpatient,18,4310,239.44444444444446,0.0,0.0,0,No
PRV53033,Inpatient,2,75000,37500.0,3.5,3.5,0,No
PRV53034,Outpatient,2,3400,1700.0,10.0,0.0,0,No
PRV53035,Outpatient,34,5140,151.1764705882353,1.6470588235294117,0.0,0,No
PRV53036,Outpatient,122,39530,324.0163934426229,1.5655737704918034,0.0,0,No
PRV53037,Outpatient,9,4340,482.22222222222223,0.0,0.0,0,No
PRV53038,Outpatient,24,13310,554.5833333333334,2.5,0.0,0,No
PRV53040,Inpatient,5,51000,10200.0,3.2,3.2,0,No
PRV53040,Outpatient,9,800,88.88888888888889,0.0,0.0,0,No
PRV53042,Outpatient,39,10090,258.71794871794873,0.5384615384615384,0.0,0,No
PRV53043,Outpatient,61,37740,618.688524590164,3.2295081967213113,0.0,0,No
PRV53044,Outpatient,67,14460,215.82089552238807,1.5671641791044777,0.0,0,No
PRV53045,Outpatient,216,62730,290.4166666666667,2.0185185185185186,0.0,0,No
PRV53047,Outpatient,79,13060,165.31645569620252,1.5063291139240507,0.0,0,No
PRV53048,Outpatient,7,5620,802.8571428571429,4.571428571428571,0.0,0,No
PRV53049,Outpatient,2,10,5.0,0.0,0.0,0,No
PRV53050,Inpatient,2,3000,1500.0,1.5,1.5,0,No
PRV53050,Outpatient,6,730,121.66666666666667,0.0,0.0,0,No
PRV53052,Inpatient,1,4000,4000.0,3.0,3.0,0,No
PRV53052,Outpatient,8,1530,191.25,2.5,0.0,0,No
PRV53054,Outpatient,49,10690,218.16326530612244,1.6326530612244898,0.0,0,No
PRV53055,Outpatient,80,22570,282.125,0.9375,0.0,0,No
PRV53056,Outpatient,35,10110,288.85714285714283,2.657142857142857,0.0,0,No
PRV53057,Outpatient,53,20640,389.4339622641509,2.6792452830188678,0.0,0,No
PRV53059,Outpatient,33,16320,494.54545454545456,1.6363636363636365,0.0,0,No
PRV53061,Inpatient,1,9000,9000.0,1.0,1.0,0,No
PRV53062,Outpatient,4,190,47.5,0.0,0.0,0,No
PRV53063,Inpatient,2,7000,3500.0,2.0,2.0,0,No
PRV53063,Outpatient,2,450,225.0,0.0,0.0,0,No
PRV53064,Outpatient,35,6640,189.71428571428572,0.17142857142857143,0.0,0,No
PRV53065,Outpatient,38,6230,163.94736842105263,0.7631578947368421,0.0,0,No
PRV53066,Outpatient,7,1220,174.28571428571428,0.0,0.0,0,No
PRV53067,Outpatient,16,4540,283.75,0.8125,0.0,0,No
PRV53069,Outpatient,11,2630,239.0909090909091,0.0,0.0,0,No
PRV53070,Inpatient,12,111000,9250.0,6.583333333333333,6.583333333333333,0,No
PRV53070,Outpatient,8,530,66.25,0.0,0.0,0,No
PRV53071,Outpatient,28,12310,439.64285714285717,0.21428571428571427,0.0,0,No
PRV53072,Outpatient,18,4990,277.22222222222223,0.05555555555555555,0.0,0,No
PRV53073,Outpatient,14,1270,90.71428571428571,0.0,0.0,0,No
PRV53074,Outpatient,178,48950,275.0,1.3314606741573034,0.0,0,No
PRV53075,Outpatient,2,1780,890.0,0.0,0.0,0,No
PRV53076,Outpatient,105,30840,293.7142857142857,1.1238095238095238,0.0,0,No
PRV53077,Outpatient,124,38270,308.6290322580645,2.1774193548387095,0.0,0,No
PRV53078,Outpatient,45,10880,241.77777777777777,0.8888888888888888,0.0,0,No
PRV53079,Outpatient,1,50,50.0,0.0,0.0,0,No
PRV53081,Outpatient,9,1800,200.0,0.0,0.0,0,No
PRV53083,Outpatient,1,10,10.0,0.0,0.0,0,No
PRV53084,Outpatient,1,100,100.0,4.0,0.0,0,No
PRV53085,Outpatient,2,640,320.0,3.5,0.0,0,No
PRV53086,Outpatient,4,1060,265.0,5.0,0.0,0,No
PRV53087,Outpatient,31,9580,309.03225806451616,1.6451612903225807,0.0,0,No
PRV53090,Outpatient,179,58850,328.7709497206704,1.4357541899441342,0.0,0,No
PRV53091,Inpatient,4,19000,4750.0,6.75,6.75,0,No
PRV53095,Inpatient,2,36000,18000.0,7.0,7.0,0,No
PRV53095,Outpatient,2,100,50.0,0.5,0.0,0,No
PRV53096,Outpatient,130,53000,407.6923076923077,1.3307692307692307,0.0,0,No
PRV53099,Outpatient,2,220,110.0,0.0,0.0,0,No
PRV53100,Inpatient,5,50000,10000.0,4.4,4.4,0,No
PRV53100,Outpatient,125,36880,295.04,1.824,0.0,0,No
PRV53101,Inpatient,2,9000,4500.0,3.0,3.0,0,No
PRV53101,Outpatient,6,410,68.33333333333333,0.0,0.0,0,No
PRV53102,Outpatient,19,5910,311.05263157894734,1.6842105263157894,0.0,0,No
PRV53103,Inpatient,7,77000,11000.0,4.714285714285714,4.714285714285714,0,No
PRV53103,Outpatient,72,11440,158.88888888888889,1.8472222222222223,0.0,0,No
PRV53104,Inpatient,28,239500,8553.57142857143,6.107142857142857,6.107142857142857,0,No
PRV53104,Outpatient,52,13270,255.19230769230768,1.9615384615384615,0.0,0,No
PRV53106,Inpatient,4,18000,4500.0,1.5,1.5,1,Yes
PRV53106,Outpatient,40,9140,228.5,0.575,0.0,1,Yes
PRV53107,Inpatient,9,103000,11444.444444444445,6.555555555555555,6.555555555555555,0,No
PRV53107,Outpatient,6,390,65.0,0.0,0.0,0,No
PRV53108,Inpatient,5,54000,10800.0,5.8,5.8,0,No
PRV53108,Outpatient,43,15450,359.30232558139534,2.255813953488372,0.0,0,No
PRV53109,Inpatient,3,15800,5266.666666666667,3.0,3.0,0,No
PRV53109,Outpatient,25,6490,259.6,1.6,0.0,0,No
PRV53110,Inpatient,1,15000,15000.0,11.0,11.0,0,No
PRV53110,Outpatient,29,8280,285.51724137931035,1.7241379310344827,0.0,0,No
PRV53111,Inpatient,7,57000,8142.857142857143,4.714285714285714,4.714285714285714,0,No
PRV53111,Outpatient,26,11750,451.9230769230769,3.6153846153846154,0.0,0,No
PRV53113,Outpatient,81,19320,238.5185185185185,1.6790123456790123,0.0,0,No
PRV53114,Inpatient,14,274000,19571.428571428572,7.142857142857143,7.142857142857143,1,Yes
PRV53114,Outpatient,15,90680,6045.333333333333,1.4,0.0,1,Yes
PRV53116,Outpatient,44,8230,187.04545454545453,0.9318181818181818,0.0,0,No
PRV53117,Inpatient,18,127000,7055.555555555556,6.611111111111111,6.611111111111111,0,No
PRV53117,Outpatient,233,88370,379.2703862660944,1.51931330472103,0.0,0,No
PRV53119,Inpatient,3,24000,8000.0,13.333333333333334,13.333333333333334,1,Yes
PRV53119,Outpatient,15,2410,160.66666666666666,0.0,0.0,1,Yes
PRV53120,Inpatient,10,101000,10100.0,4.5,4.5,0,No
PRV53120,Outpatient,55,14950,271.8181818181818,1.0,0.0,0,No
PRV53121,Inpatient,48,408000,8500.0,4.604166666666667,4.604166666666667,1,Yes
PRV53121,Outpatient,531,154270,290.52730696798494,1.5291902071563088,0.0,1,Yes
PRV53122,Outpatient,24,8070,336.25,0.8333333333333334,0.0,0,No
PRV53123,Outpatient,132,45750,346.59090909090907,1.7803030303030303,0.0,0,No
PRV53124,Inpatient,20,169000,8450.0,6.8,6.8,0,No
PRV53124,Outpatient,45,9380,208.44444444444446,2.533333333333333,0.0,0,No
PRV53125,Outpatient,2,500,250.0,0.0,0.0,0,No
PRV53126,Outpatient,34,11820,347.6470588235294,3.911764705882353,0.0,0,No
PRV53127,Inpatient,1,10000,10000.0,7.0,7.0,0,No
PRV53127,Outpatient,98,19730,201.3265306122449,0.5816326530612245,0.0,0,No
PRV53128,Inpatient,1,6000,6000.0,2.0,2.0,0,No
PRV53128,Outpatient,32,18220,569.375,1.28125,0.0,0,No
PRV53129,Inpatient,3,75000,25000.0,12.666666666666666,12.666666666666666,0,No
PRV53129,Outpatient,43,7550,175.58139534883722,0.6046511627906976,0.0,0,No
PRV53131,Inpatient,6,47000,7833.333333333333,5.833333333333333,5.833333333333333,0,No
PRV53131,Outpatient,7,1330,190.0,0.0,0.0,0,No
PRV53133,Outpatient,159,46660,293.45911949685535,1.6918238993710693,0.0,0,No
PRV53134,Outpatient,10,4030,403.0,1.4,0.0,0,No
PRV53135,Inpatient,7,68000,9714.285714285714,5.714285714285714,5.714285714285714,0,No
PRV53136,Inpatient,7,146000,20857.14285714286,10.0,10.0,1,Yes
PRV53136,Outpatient,36,15020,417.22222222222223,1.1944444444444444,0.0,1,Yes
PRV53137,Outpatient,30,8900,296.6666666666667,1.9333333333333333,0.0,0,No
PRV53138,Outpatient,10,1570,157.0,0.0,0.0,0,No
PRV53139,Outpatient,9,780,86.66666666666667,3.5555555555555554,0.0,0,No
PRV53140,Outpatient,21,2180,103.80952380952381,1.8095238095238095,0.0,0,No
PRV53141,Inpatient,32,313000,9781.25,5.25,5.25,0,No
PRV53141,Outpatient,73,19720,270.13698630136986,1.9589041095890412,0.0,0,No
PRV53142,Inpatient,39,377000,9666.666666666666,5.461538461538462,5.461538461538462,1,Yes
PRV53142,Outpatient,72,17050,236.80555555555554,2.125,0.0,1,Yes
PRV53143,Inpatient,4,64000,16000.0,6.0,6.0,0,No
PRV53143,Outpatient,8,1670,208.75,1.75,0.0,0,No
PRV53144,Inpatient,4,30300,7575.0,8.75,8.75,0,No
PRV53144,Outpatient,35,6160,176.0,2.142857142857143,0.0,0,No
PRV53145,Outpatient,132,34760,263.3333333333333,1.6666666666666667,0.0,0,No
PRV53147,Outpatient,18,6760,375.55555555555554,2.2222222222222223,0.0,0,No
PRV53148,Outpatient,15,2580,172.0,0.13333333333333333,0.0,0,No
PRV53149,Outpatient,61,14860,243.60655737704917,2.3278688524590163,0.0,0,No
PRV53150,Outpatient,13,3130,240.76923076923077,0.38461538461538464,0.0,0,No
PRV53151,Outpatient,25,6360,254.4,2.2,0.0,0,No
PRV53153,Inpatient,6,116000,19333.333333333332,9.666666666666666,9.666666666666666,0,No
PRV53153,Outpatient,18,5630,312.77777777777777,1.1111111111111112,0.0,0,No
PRV53154,Outpatient,52,23670,455.1923076923077,2.3461538461538463,0.0,0,No
PRV53156,Outpatient,16,6570,410.625,0.4375,0.0,0,No
PRV53157,Outpatient,2,2190,1095.0,0.0,0.0,0,No
PRV53158,Outpatient,7,710,101.42857142857143,0.14285714285714285,0.0,0,No
PRV53159,Inpatient,2,32000,16000.0,2.5,2.5,0,No
PRV53159,Outpatient,25,4160,166.4,0.0,0.0,0,No
PRV53161,Outpatient,7,6810,972.8571428571429,5.714285714285714,0.0,0,No
PRV53162,Outpatient,5,1350,270.0,0.2,0.0,0,No
PRV53163,Outpatient,12,800,66.66666666666667,0.0,0.0,0,No
PRV53164,Outpatient,25,4180,167.2,0.76,0.0,0,No
PRV53166,Inpatient,1,5000,5000.0,8.0,8.0,0,No
PRV53166,Outpatient,22,3960,180.0,0.6818181818181818,0.0,0,No
PRV53167,Outpatient,3,1770,590.0,0.3333333333333333,0.0,0,No
PRV53168,Outpatient,2,2070,1035.0,0.0,0.0,0,No
PRV53169,Outpatient,4,170,42.5,0.0,0.0,0,No
PRV53171,Outpatient,17,8330,490.0,1.4705882352941178,0.0,0,No
PRV53172,Outpatient,3,2450,816.6666666666666,0.0,0.0,0,No
PRV53173,Outpatient,43,16610,386.27906976744185,2.488372093023256,0.0,0,No
PRV53174,Outpatient,5,260,52.0,0.4,0.0,0,No
PRV53175,Outpatient,9,710,78.88888888888889,0.8888888888888888,0.0,0,No
PRV53176,Outpatient,34,6000,176.47058823529412,0.6176470588235294,0.0,0,No
PRV53177,Outpatient,16,1520,95.0,1.1875,0.0,0,No
PRV53178,Outpatient,7,730,104.28571428571429,0.0,0.0,0,No
PRV53179,Inpatient,2,14000,7000.0,3.5,3.5,0,No
PRV53179,Outpatient,26,6190,238.07692307692307,1.1923076923076923,0.0,0,No
PRV53180,Outpatient,5,3010,602.0,1.8,0.0,0,No
PRV53182,Outpatient,3,100,33.333333333333336,0.0,0.0,0,No
PRV53183,Outpatient,1,80,80.0,0.0,0.0,0,No
PRV53186,Outpatient,8,4710,588.75,0.25,0.0,0,No
PRV53187,Outpatient,4,180,45.0,0.0,0.0,0,No
PRV53188,Outpatient,10,1220,122.0,0.0,0.0,0,No
PRV53189,Inpatient,4,42000,10500.0,3.25,3.25,0,No
PRV53189,Outpatient,24,11030,459.5833333333333,1.7083333333333333,0.0,0,No
PRV53191,Outpatient,15,3310,220.66666666666666,0.0,0.0,0,No
PRV53192,Outpatient,149,40610,272.5503355704698,1.6979865771812082,0.0,0,No
PRV53194,Outpatient,32,22330,697.8125,0.6875,0.0,0,No
PRV53196,Outpatient,16,4480,280.0,2.125,0.0,0,No
PRV53197,Outpatient,4,500,125.0,0.0,0.0,0,No
PRV53198,Outpatient,6,250,41.666666666666664,1.1666666666666667,0.0,0,No
PRV53201,Outpatient,13,14220,1093.8461538461538,8.384615384615385,0.0,0,No
PRV53202,Outpatient,11,670,60.90909090909091,2.0,0.0,0,No
PRV53203,Outpatient,7,420,60.0,0.0,0.0,0,No
PRV53204,Outpatient,7,3020,431.42857142857144,0.5714285714285714,0.0,0,No
PRV53205,Outpatient,14,1280,91.42857142857143,1.5,0.0,0,No
PRV53206,Outpatient,3,570,190.0,1.0,0.0,0,No
PRV53207,Outpatient,10,500,50.0,0.7,0.0,0,No
PRV53208,Inpatient,4,55000,13750.0,8.25,8.25,1,Yes
PRV53208,Outpatient,19,3500,184.21052631578948,3.789473684210526,0.0,1,Yes
PRV53210,Inpatient,3,21000,7000.0,5.0,5.0,0,No
PRV53210,Outpatient,29,6050,208.6206896551724,1.0344827586206897,0.0,0,No
PRV53211,Outpatient,4,3460,865.0,5.0,0.0,0,No
PRV53212,Outpatient,2,100,50.0,8.0,0.0,0,No
PRV53213,Outpatient,22,6910,314.09090909090907,0.7272727272727273,0.0,0,No
PRV53214,Outpatient,18,4280,237.77777777777777,1.1111111111111112,0.0,0,No
PRV53215,Outpatient,11,1560,141.8181818181818,1.1818181818181819,0.0,0,No
PRV53216,Outpatient,115,20930,182.0,1.1130434782608696,0.0,0,No
PRV53217,Outpatient,5,1570,314.0,4.0,0.0,0,No
PRV53218,Outpatient,13,2780,213.84615384615384,0.15384615384615385,0.0,0,No
PRV53220,Inpatient,5,110000,22000.0,7.0,7.0,0,No
PRV53221,Outpatient,16,6510,406.875,0.9375,0.0,0,No
PRV53222,Outpatient,45,10770,239.33333333333334,0.8444444444444444,0.0,0,No
PRV53223,Outpatient,23,11790,512.6086956521739,0.8695652173913043,0.0,0,No
PRV53224,Outpatient,12,1680,140.0,1.6666666666666667,0.0,0,No
PRV53225,Inpatient,49,415300,8475.510204081633,5.918367346938775,5.918367346938775,0,No
PRV53226,Inpatient,19,150000,7894.736842105263,8.0,9.368421052631579,0,No
PRV53227,Outpatient,74,18610,251.48648648648648,1.4864864864864864,0.0,0,No
PRV53228,Outpatient,1,600,600.0,0.0,0.0,0,No
PRV53229,Outpatient,139,29840,214.67625899280574,1.2949640287769784,0.0,0,No
PRV53230,Outpatient,56,16260,290.35714285714283,2.017857142857143,0.0,0,No
PRV53232,Outpatient,64,25300,395.3125,2.28125,0.0,0,No
PRV53233,Inpatient,13,96000,7384.615384615385,4.3076923076923075,4.3076923076923075,0,No
PRV53235,Outpatient,2,170,85.0,0.0,0.0,0,No
PRV53236,Inpatient,9,96000,10666.666666666666,5.444444444444445,5.444444444444445,0,No
PRV53237,Outpatient,8,1230,153.75,0.75,0.0,0,No
PRV53238,Inpatient,9,98000,10888.888888888889,7.444444444444445,7.444444444444445,0,No
PRV53238,Outpatient,186,45590,245.10752688172042,1.413978494623656,0.0,0,No
PRV53239,Inpatient,19,197000,10368.421052631578,6.578947368421052,6.578947368421052,0,No
PRV53239,Outpatient,94,35580,378.51063829787233,2.265957446808511,0.0,0,No
PRV53240,Inpatient,1,3000,3000.0,3.0,3.0,0,No
PRV53240,Outpatient,5,1860,372.0,0.0,0.0,0,No
PRV53242,Inpatient,105,1142000,10876.190476190477,6.247619047619048,6.247619047619048,1,Yes
PRV53242,Outpatient,154,34290,222.66233766233765,1.2012987012987013,0.0,1,Yes
PRV53243,Inpatient,9,100000,11111.111111111111,4.0,4.0,0,No
PRV53243,Outpatient,66,11760,178.1818181818182,0.9696969696969697,0.0,0,No
PRV53244,Inpatient,42,341500,8130.952380952381,4.476190476190476,4.476190476190476,0,No
PRV53244,Outpatient,466,124250,266.6309012875536,1.167381974248927,0.0,0,No
PRV53245,Inpatient,16,176000,11000.0,5.75,5.75,1,Yes
PRV53245,Outpatient,130,38800,298.46153846153845,1.0538461538461539,0.0,1,Yes
PRV53246,Inpatient,2,26000,13000.0,7.5,7.5,0,No
